MID,DISCIPL,EIN,CO_LOC_RES,NTEEC,DUNS,NAICS,COMMONNAME,LEGALNAME,ALTNAME,AKADBA,ADSTREET,ADCITY,ADSTATE,ADZIP,ADZIP5,PHSTREET,PHCITY,PHSTATE,PHZIP,PHZIP5,PHONE,WEBURL,IRS_NAME15,TAXPER15,INCOMECD15,INCOME15,REVENUE15,IRS_STREET15,IRS_CITY15,IRS_STATE15,IRS_ZIP15,RULEDATE15,IPEDS,INSTNAME,INSTCITY,INSTST,LONGITUDE,LATITUDE,AAMREG,BEAREG,LOCALE4,FIPSST,FIPSCO,GSTREET,GCITY,GSTATE,GZIP,GZIP5,BMF15_F,IMLSAD_F,PFND_F,FCT3P_F,USER_F,UNI_F,OTHER_F,SOURCE
8400100331,HST,631041380, ,A54, ,712110,MARIETTA L JOHNSON MUSEUM,MARIETTA L JOHNSON MUSEUM, , ,10 S SCHOOL ST,FAIRHOPE,AL,36532-1810,36532, , , , , ,2519908601,HTTP://MARIETTAJOHNSON.ORG,MARIETTA L JOHNSON MUSEUM,201309,0,0,0,10 S SCHOOL ST,FAIRHOPE,AL,36532-1810,199608, , , , ,-87.90081,30.52388,3,5,1,01,003,10 S SCHOOL ST,FAIRHOPE,AL,36532-1810,36532,1,0,0,1,0,0,0, 
8400100333,BOT,631059119, ,C41,014618289,712130,DOTHAN AREA BOTANICAL GARDENS,DOTHAN AREA BOTANICAL GARDENS INC,DOTHAN AREA BOTANICAL GARDENS, ,5130 HEADLAND AVE,DOTHAN,AL,36303-7691,36303, , , , , ,3347933224,HTTP://WWW.DABG.COM,DOTHAN AREA BOTANICAL GARDENS INC,201406,4,254637,189558,5130 HEADLAND AVE,DOTHAN,AL,36303-7691,199205, , , , ,-85.34601,31.28818,3,5,3,01,069,5130 HEADLAND AVE,DOTHAN,AL,36303-7691,36303,1,0,0,1,0,0,0, 
8400100334,SCI,631065660, ,Z99, ,712110,STATE OF ALABAMA ENGINEERING HALL OF FAME,THE STATE OF ALABAMA ENGINEERING HALL OF FAME, , ,PO BOX 870200,TUSCALOOSA,AL,35487-0154,35487, , , , , , ,HTTP://AEHOF.ENG.UA.EDU/,THE STATE OF ALABAMA ENGINEERING HALL OF FAME,201312,4,131481,131481,PO BOX 870200,TUSCALOOSA,AL,35487-0154,199208, , , , ,-87.54712,33.20964,3,5,1,01,125,PO BOX 870200,TUSCALOOSA,AL,35487-0154,35487,1,0,0,0,0,0,0, 
8400100337,ART,631076879, ,A50, , ,GADSDEN MUSEUM OF ART,GADSDEN MUSEUM OF ART, , ,2829 W MEIGHAN BLVD,GADSDEN,AL,35904-1717,35904, , , , , ,2565467365,HTTP://WWW.GADSDENMUSEUM.COM/, , , , , , , , , , , , , , ,-86.04895,34.02262,3,5,1,01,055,2829 W MEIGHAN BLVD,GADSDEN,AL,35904-1717,35904,0,0,0,1,0,0,0, 
8400100340,HST,631085886, ,A54,193821100,712110,MONROE COUNTY HERITAGE MUSEUM,MONROE COUNTY HERITAGE MUSEUM INC, , ,PO BOX 1637,MONROEVILLE,AL,36461-1637,36461,31 NORTH ALABAMA AVE,MONROEVILLE,AL,36461-1637,36461,2515757433, ,MONROE COUNTY HERITAGE MUSEUM INC,201312,4,373421,311572,31 N ALABAMA AVE,MONROEVILLE,AL,36460-1818,199804, , , , ,-87.32765,31.51158,3,5,3,01,099,31 NORTH ALABAMA AVE,MONROEVILLE,AL,36461-1637,36461,1,0,0,0,0,0,0, 
8400100341,ART,631086519, ,A51, ,712110,ISABEL ANDERSON COMER MUSEUM & ARTS CENTER,ISABEL ANDERSON COMER MUSEUM & ARTS CENTER, , ,PO BOX 245,SYLACAUGA,AL,35150-0245,35150,711 N BROADWAY AVE,SYLACAUGA,AL,35150-0245,35150,2562454016,HTTP://COMERMUSEUM.WEEBLY.COM,ISABEL ANDERSON COMER MUSEUM & ARTS CENTER,201312,3,40019,40019,PO BOX 245,SYLACAUGA,AL,35150-0245,199404, , , , ,-86.25086,33.16453,3,5,3,01,121,711 N BROADWAY AVE,SYLACAUGA,AL,35150-0245,35150,1,0,0,1,0,0,0, 
8400100346,HST,631103657, ,A54,933275513,712110,ALICEVILLE MUSEUM,ALICEVILLE MUSEUM INC,ALICEVILLE MUSEUM, ,104 BROAD ST PLAZA,ALICEVILLE,AL,35442,35442, , , , , ,2053732363,HTTP://WWW.ALICEVILLEMUSEUM.ORG/,ALICEVILLE MUSEUM INC,201312,3,72827,72827,104 BROAD ST PLAZA,ALICEVILLE,AL,35442-0000,199404, , , , ,-88.16462,33.12964,3,5,4,01,107,104 BROAD ST PLAZA,ALICEVILLE,AL,35442-0000,35442,1,0,0,1,0,0,0, 
8400100367,HST,631139064, ,A54, ,712110,TONEY SCHOOL COMMUNITY MUSEUM,TONEY SCHOOL COMMUNITY MUSEUM INC, , ,785 TONEY SCHOOL RD,TONEY,AL,35773-9570,35773, , , , , , , ,TONEY SCHOOL COMMUNITY MUSEUM INC,201312,2,23566,23566,785 TONEY SCHOOL RD,TONEY,AL,35773-9570,199607, , , , ,-86.77529,34.89494,3,5,4,01,089,785 TONEY SCHOOL RD,TONEY,AL,35773-9570,35773,1,0,0,1,0,0,0, 
8400100374,ZAW,631161613, ,D50, , ,ANIMAL HOUSE EXOTIC ANIMALS & OSTRICH FARM,ANIMAL HOUSE EXOTIC ANIMALS, , ,2056 COUNTY ROAD 161,MOULTON,AL,35650-8942,35650, , , , , ,2569748634,HTTP://WWW.ANIMALHOUSE.ORG, , , , , , , , , , , , , , ,-87.38741,34.53421,3,5,4,01,079,2056 COUNTY ROAD 161,MOULTON,AL,35650-8942,35650,0,0,0,0,0,0,0, 
8400100376,NAT,631163085, ,A56, ,712110,AMERICAN INDIAN MUSEUM,AMERICAN INDIAN MUSEUM, , ,2003 POOLE DRIVE,HUNTSVILLE,AL,35810-3843,35810, , , , , , , ,AMERICAN INDIAN MUSEUM,201212,0,0,0,2003 POOLE DR NW,HUNTSVILLE,AL,35810-3843,199801, , , , ,-86.59152,34.75987,3,5,1,01,089,2003 POOLE DR NW,HUNTSVILLE,AL,35810-3843,35810,1,0,0,0,0,0,0, 
8400100388,BOT,631207156, ,C41,185406407,712130,ALDRIDGE GARDENS,ALDRIDGE GARDENS, , ,3530 LORNA RD,HOOVER,AL,35216-5902,35216, , , , , ,2056828019,HTTP://ALDRIDGEGARDENS.COM/,ALDRIDGE GARDENS,201309,5,538889,538889,3530 LORNA RD,HOOVER,AL,35216-5902,199902, , , , ,-86.79432,33.38533,3,5,1,01,073,3530 LORNA RD,HOOVER,AL,35216-5902,35216,1,0,0,1,0,0,0, 
8400100390,HST,631212771, ,A54, ,712110,GULF COAST INTERNATIONAL MUSEUM,GULF COAST INTERNATIONAL MUSEUM INC, , ,PO BOX 204,MOBILE,AL,36601-0204,36601, , , , , , , ,GULF COAST INTERNATIONAL MUSEUM INC,201309,0,0,0,PO BOX 204,MOBILE,AL,36601-0204,199902, , , , ,-88.04401,30.69651,3,5,1,01,097,PO BOX 204,MOBILE,AL,36601-0204,36601,1,0,0,0,0,0,0, 
8400100394,HST,631233997, ,N32, ,813219,VULCAN PARK AND MUSEUM,VULCAN PARK FOUNDATION, , ,1701 VALLEY VIEW DR,BIRMINGHAM,AL,35209,35209, , , , , ,2059331409,HTTP://VISITVULCAN.COM/,VULCAN PARK FOUNDATION,201406,6,1418325,1349832,1701 VALLEY VIEW DR,BIRMINGHAM,AL,35209-1214,200003, , , , ,-86.79686,33.49037,3,5,1,01,073,1701 VALLEY VIEW DR,BIRMINGHAM,AL,35209-1214,35209,1,0,1,1,0,0,0, 
8400100397,ART,631248988, ,A51, ,710000,TROY-PIKE CULTURAL ARTS CENTER,TROY-PIKE CULTURAL ARTS CENTER INC, , ,PO BOX 863,TROY,AL,36081-0863,36081,300 EAST WALNUT STREET,TROY,AL,36081-0863,36081,3346702287,HTTP://WWW.TPCAC.ORG,TROY-PIKE CULTURAL ARTS CENTER INC,201309,4,217954,217954,PO BOX 863,TROY,AL,36081-0863,200011, , , , ,-85.97027,31.80862,3,5,3,01,109,300 EAST WALNUT STREET,TROY,AL,36081-0863,36081,1,0,0,1,0,0,0, 
8400100400,ART,631258383, ,A51, ,712110,EAST ALABAMA ARTISTS,EAST ALABAMA ARTISTS INCORPORATED, , ,PO BOX 443,ANNISTON,AL,36202-0443,36202, , , , , , , ,EAST ALABAMA ARTISTS INCORPORATED,201312,0,0,0,PO BOX 443,ANNISTON,AL,36202-0443,200103, , , , ,-85.82646,33.65842,3,5,1,01,015,PO BOX 443,ANNISTON,AL,36202-0443,36202,1,0,0,0,0,0,0, 
8400100411,HST,631281790, ,A54, ,712110,MARSHALL COUNTY SPORTS HALL OF FAME,MARSHALL COUNTY SPORTS HALL OF FAME INC, , ,PO BOX 744,BOAZ,AL,35957-0744,35957, , , , , , ,HTTP://WWW.MCSHOF.ORG/,MARSHALL COUNTY SPORTS HALL OF FAME INC,201312,2,14523,14523,PO BOX 744,BOAZ,AL,35957-0744,200205, , , , ,-86.17222,34.20111,3,5,3,01,095,PO BOX 744,BOAZ,AL,35957-0744,35957,1,0,0,0,0,0,0, 
8400100421,HST,636057050, ,A54,163316417,712110,HEART OF DIXIE RAILROAD MUSEUM,HEART OF DIXIE RAILROAD MUSEUM INC, , ,PO BOX 727,CALERA,AL,35040-0727,35040,1919 9TH ST,CALERA,AL,35040-0727,35040,2056683435,HTTP://WWW.HODRRM.ORG/,HEART OF DIXIE RAILROAD MUSEUM INC,201312,6,1050693,1024873,PO BOX 727,CALERA,AL,35040-0727,196311, , , , ,-86.7499,33.1092,3,5,4,01, ,1919 9TH ST,CALERA,AL,35040-0727,35040,1,0,0,0,0,0,0, 
8400100422,HST,636065813, ,A54, ,712110,NORTH ALABAMA RAILROAD MUSEUM,NORTH ALABAMA RAILROAD MUSEUM INC, , ,PO BOX 4163,HUNTSVILLE,AL,35815-4163,35815,694 CHASE RD NE,HUNTSVILLE,AL,35815-4163,35815,2568516276, ,NORTH ALABAMA RAILROAD MUSEUM INC,201312,3,87805,76396,PO BOX 4163,HUNTSVILLE,AL,35815-4163,196805, , , , ,-86.5462,34.78365,3,5,4,01,089,694 CHASE RD NE,HUNTSVILLE,AL,35815-4163,35815,1,0,0,0,0,0,0, 
8400100431,CMU,721371633, ,A52,090273892,712110,CHILDREN'S MUSEUM OF THE SHOALS,CHILDRENS MUSEUM OF THE SHOALS INC,CHILDREN'S MUSEUM OF THE SHOALS, ,2810 DARBY DR,FLORENCE,AL,35630-1524,35630, , , , , ,2567650500,HTTP://SHOALSCHILDRENSMUSEUM.ORG/,CHILDRENS MUSEUM OF THE SHOALS INC,201312,3,88560,88560,2810 DARBY DR,FLORENCE,AL,35630-1524,199708, , , , ,-87.64879,34.84045,3,5,1,01,077,2810 DARBY DR,FLORENCE,AL,35630-1524,35630,1,0,0,1,0,0,0, 
8400100445,HST,800302022, ,A54, ,712110,COURTLAND HERITAGE MUSEUM,COURTLAND HERITAGE MUSEUM INC, , ,PO BOX 245,COURTLAND,AL,35618-0245,35618,252 COLLEGE ST,COURTLAND,AL,35618-0245,35618,2566372710,HTTP://WWW.NORTHALABAMA.ORG/DO,COURTLAND HERITAGE MUSEUM INC,201412,0,0,0,PO BOX 245,COURTLAND,AL,35618-0245,200903, , , , ,-87.31032,34.66655,3,5,4,01,079,252 COLLEGE ST,COURTLAND,AL,35618-0245,35618,1,0,0,0,0,0,0, 
8400100459,HST,954895476, ,A54, ,813219,SLOSS FURNACES,SLOSS FURNACES FOUNDATION INC, , ,20 32ND ST N,BIRMINGHAM,AL,35222-1236,35222, , , , , , ,HTTP://SLOSSFURNACES.COM/,SLOSS FURNACES FOUNDATION INC,201312,4,375106,375106,20 32ND ST N,BIRMINGHAM,AL,35222-1236,200303, , , , ,-86.78855,33.52109,3,5,1,01,073,20 32ND ST N,BIRMINGHAM,AL,35222-1236,35222,1,0,1,1,0,0,0, 
8400100461,BOT, , , , , ,MCDOWELL ENVIRONMENTAL CENTER,MCDOWELL ENVIRONMENTAL CENTER, , ,105 DELONG RD,NAUVOO,AL,35578,35578,105 DELONG RD,NAUVOO,AL,35578,35578,2053871806,HTTP://CAMPMCDOWELL.DIOALA.ORG/, , , , , , , , , , , , , , ,-87.38654,34.00155,3,5,4,01,133,105 DELONG RD,NAUVOO,AL,35578,35578,0,0,0,0,1,0,1,ANCA
8400200008,NAT,920112427, ,A56,614127199,813219,SHELDON JACKSON MUSEUM,FRIENDS OF SHELDON JACKSON MUSEUM, , ,104 COLLEGE DRIE,SITKA,AK,99835-7657,99835, , , , , ,9077478981,HTTP://MUSEUMS.ALASKA.GOV/SHELDON_JACKSON/SJHOME.HTML,FRIENDS OF SHELDON JACKSON MUSEUM,201312,3,85605,49871,104 COLLEGE DR,SITKA,AK,99835-7657,198706, , , , ,-135.32213,57.05064,6,8,3,02,220,104 COLLEGE DR,SITKA,AK,99835-7657,99835,1,1,0,0,0,0,0, 
8400200012,HST,920060340, ,A54,019485239,712110,MUSEUM OF ALASKA TRANSPORTATION AND INDUSTRY,MUSEUM OF ALASKA TRANSPORATION AND INDUSTRY INC, , ,3800 W MUSEUM DR,WASILLA,AK,99687-0646,99687,3800 W MUSEUM DR,WASILLA,AK,99687-0646,99687,9073761211,HTTP://WWW.MUSEUMOFALASKA.ORG/,MUSEUM OF ALASKA TRANSPORATION AND INDUSTRY INC,201312,3,87442,67641,PO BOX 870646,WASILLA,AK,99687-0646,197702, , , , ,-149.44139,61.58414,6,8,3,02, ,3800 W MUSEUM DR,WASILLA,AK,99687-0646,99687,1,1,0,0,0,0,0, 
8400200014,HST, , , , , ,KODIAK MILITARY HISTORY MUSEUM,KODIAK MILITARY HISTORY MUSEUM, , ,1417 MILL BAY RD,KODIAK,AK,99615,99615, , , , , ,9074867015,HTTP://WWW.KADIAK.ORG, , , , , , , , , , , , , , ,-152.38722,57.79856,6,8,4,02,150,1417 MILL BAY RD,KODIAK,AK,99615,99615,0,0,0,1,0,0,0, 
8400200017,HST,920058042, ,A54,018783428, ,KNIK MUSEUM,WASILLA-KNIK HISTORICAL SOCIETY, , ,KNIK RD,WASILLA,AK,99654,99654,300 NORTH BOUNDARY STREET,WASILLA,AK,99654,99654,9073762005, ,WASILLA-KINK HISTORICAL SOCIETY,201312,3,39167,36901,300 N BOUNDARY ST,WASILLA,AK,99654-7128,197908, , , , ,-149.43945,61.58245,6,8,3,02,170,300 NORTH BOUNDARY STREET,WASILLA,AK,99654,99654,1,0,0,1,0,0,0, 
8400200027,HST,920071852, ,A54, ,712110,ALASKA HERITAGE MUSEUM,ALASKA AVIATION HERITAGE MUSEUM, , ,301 W NORTHERN LIGHTS BLVD,ANCHORAGE,AK,99503,99503, , , , , ,9072652834, ,ALASKA AVIATION HERITAGE MUSEUM,201312,5,602912,550236,4721 AIRCRAFT DR,ANCHORAGE,AK,99502-1080,197908, , , , ,-149.97254,61.17925,6,8,1,02,020,4721 AIRCRAFT DR,ANCHORAGE,AK,99502-1080,99502,1,0,0,1,0,0,0, 
8400200031,HST,030382080, ,A54, ,712110,ALASKA VETERANS MUSEUM,ALASKA VETERANS MUSEUM, , ,334 W 4TH AVENUE 227,ANCHORAGE,AK,99501,99501, , , , , ,9076778802, ,ALASKA VETERANS MUSEUM,201412,0,0,0,334 WEST 4TH AVENUE SUIT,ANCHORAGE,AK,99501-0000,200203, , , , ,-149.87855,61.21406,6,8,1,02,020,334 WEST 4TH AVENUE SUIT,ANCHORAGE,AK,99501-0000,99501,1,0,0,1,0,0,0, 
8400200050,ZAW,261253086, ,C05, ,712110,SITKA SOUND SCIENCE CENTER,SITKA SOUND SCIENCE CENTER, , ,834 LINCOLN STREET SUITE 200,SITKA,AK,99835-7650,99835, , , , , ,9077478878,HTTP://WWW.SITKASOUNDSCIENCECENTER.ORG,SITKA SOUND SCIENCE CENTER,201312,6,1958626,1923217,834 LINCOLN STREET SUITE,SITKA,AK,99835-7650,200801, , , , ,-135.32401,57.04983,6,8,3,02,220,834 LINCOLN STREET SUITE,SITKA,AK,99835-7650,99835,1,0,0,1,0,0,0, 
8400200051,CMU,261910346, , , , ,CHILDREN'S MUSEUM OF ALASKA,CHILDRENS MUSEUM OF ALASKA, , ,PO BOX 112772,ANCHORAGE,AK,99511-9951,99511, , , , , , , , , , , , , , , , , , , , , ,-149.86107,61.11024,6,8,1,02,020,PO BOX 112772,ANCHORAGE,AK,99511-9951,99511,0,0,0,0,0,0,0, 
8400200053,ART,262877798, ,A51, ,712110,NEW YORK ALASKA HOUSE,NEW YORK ALASKA HOUSE INC, , ,3806 N POINT CIR,ANCHORAGE,AK,99502-1516,99502, , , , , , , ,NEW YORK ALASKA HOUSE INC,201312,1,50,50,3806 NORTH POINT CIR,ANCHORAGE,AK,99502-1516,200906, , , , ,-149.94851,61.13325,6,8,1,02,020,3806 NORTH POINT CIR,ANCHORAGE,AK,99502-1516,99502,1,0,0,0,0,0,0, 
8400200055,CMU,264095584, ,A50, ,712110,FAIRBANKS CHILDREN'S MUSEUM,FAIRBANKS CHILDRENS MUSEUM, , ,PO BOX 72477,FAIRBANKS,AK,99707-2477,99707,302 CUSHMAN STREET SUITE 101,FAIRBANKS,AK,99707-2477,99707, , ,FAIRBANKS CHILDRENS MUSEUM,201312,4,156377,156377,302 CUSHMAN ST # 101,FAIRBANKS,AK,99701-4630,201107, , , , ,-147.72078,64.84217,6,8,1,02,090,302 CUSHMAN STREET SUITE 101,FAIRBANKS,AK,99707-2477,99707,1,0,0,0,0,0,0, 
8400200059,BOT,272917330, ,C11, ,813219,JENSEN-OLSON ARBORETUM,FRIENDS OF JENSEN-OLSON ARBORETUM, , ,23035 GLACIER HIGHWAY,JUNEAU,AK,99801,99801,23035 GLACIER HIGHWAY,JUNEAU,AK,99801,99801,9077890139,HTTP://WWW.FRIENDSJOARBORETUM.ORG/INDEX.HTML,FRIENDS OF JENSEN-OLSON ARBORETUM,201406,0,0,0,23035 GLACIER HWY,JUNEAU,AK,99801-8207,201106, , , , ,-134.77955,58.48383,6,8,4,02,110,23035 GLACIER HIGHWAY,JUNEAU,AK,99801,99801,1,0,0,1,0,0,0, 
8400200066,SCI,453069319, ,A12, ,813219,MARIE DRAKE PLANETARIUM,FRIENDS OF THE MARIE DRAKE PLANETARIUM, , ,PO BOX 23042,JUNEAU,AK,99802,99802,10014 CRAZY HORSE DR,JUNEAU,AK,99802,99802,9075002941,HTTP://MARIEDRAKEPLANETARIUM.ORG,FRIENDS OF THE MARIE DRAKE PLANETARIUM,201412,0,0,0,PO BOX 23042,JUNEAU,AK,99802-3042,201406, , , , ,-134.61082,58.36674,6,8,4,02,110,10014 CRAZY HORSE DR,JUNEAU,AK,99802,99802,1,0,0,0,0,0,0, 
8400200071,HST,510451736, ,A54, ,712110,WHITTIER MUSEUM ASSOCIATION,WHITTIER MUSEUM ASSOCIATION, , ,100 WHITTIER STREET,WHITTIER,AK,99693,99693, , , , , , , ,WHITTIER MUSEUM ASSOCIATION,201312,0,0,0,PO BOX 750,WHITTIER,AK,99693-0750,200310, , , , ,-148.68,60.77,6,8,4,02,261,PO BOX 750,WHITTIER,AK,99693-0750,99693,1,0,0,0,0,0,0, 
8400200073,HST,550819611, ,A54, ,712110,ALASKA MINING HALL OF FAME FOUNDATION,ALASKA MINING HALL OF FAME FOUNDATION, , ,PO BOX 81906,FAIRBANKS,AK,99708-1906,99708, , , , , , , ,ALASKA MINING HALL OF FAME FOUNDATION,201412,4,184295,31393,PO BOX 81906,FAIRBANKS,AK,99708-1906,200309, , , , ,-147.82945,64.85079,6,8,2,02,090,PO BOX 81906,FAIRBANKS,AK,99708-1906,99708,1,0,0,1,0,0,0, 
8400200074,HST,571199151, ,A54,170783646,712110,HAMMER MUSEUM,HAMMER MUSEUM INC, , ,PO BOX 702,HAINES,AK,99827-0702,99827,108 MAIN ST,HAINES,AK,99827-0702,99827,9077662374,HTTP://WWW.HAMMERMUSEUM.ORG,HAMMER MUSEUM INC,201412,0,0,0,PO BOX 702,HAINES,AK,99827-0702,200405, , , , ,-135.47365,59.24675,6,8,4,02, ,108 MAIN ST,HAINES,AK,99827-0702,99827,1,0,1,1,0,0,0, 
8400200087,ZAW,920039344, ,D50,060042769,712130,ALASKA ZOO,ALASKA ZOO, , ,4731 OMALLEY RD,ANCHORAGE,AK,99507-6573,99507,4731 OMALLEY RD,ANCHORAGE,AK,99507-6573,99507,9073462133,HTTP://ALASKAZOO.ORG/,ALASKA ZOO,201312,6,3310088,2393748,4731 OMALLEY RD,ANCHORAGE,AK,99507-6573,196806, , , , ,-149.79254,61.12476,6,8,1,02,020,4731 OMALLEY RD,ANCHORAGE,AK,99507-6573,99507,1,1,1,1,0,0,0, 
8400200089,HST,920042250,HISTORY THEME PARK,A80, ,712120,PIONEER MEMORIAL PARK,PIONEER MEMORIAL PARK INC, , ,PO BOX 70176,FAIRBANKS,AK,99707-0176,99707,2300 AIRPORT WAY,FAIRBANKS,AK,99707-0176,99707,9074591087,HTTP://WWW.CO.FAIRBANKS.AK.US/PIONEERPARK/,PIONEER MEMORIAL PARK INC,201312,0,0,0,PO BOX 70176,FAIRBANKS,AK,99707-0176,196408, , , , ,-147.76725,64.83685,6,8,1,02,090,2300 AIRPORT WAY,FAIRBANKS,AK,99707-0176,99707,1,0,0,0,0,0,0, 
8400200098,HST,920071852, ,A54,185029790,712110,ALASKA AVIATION HERITAGE MUSEUM,ALASKA AVIATION HERITAGE MUSEUM, , ,4721 AIRCRAFT DR,ANCHORAGE,AK,99502-1080,99502, , , , , ,9072485325,http://www.alaskaairmuseum.org/,ALASKA AVIATION HERITAGE MUSEUM,201312,5,602912,550236,4721 AIRCRAFT DR,ANCHORAGE,AK,99502-1080,197908, , , , ,-149.97254,61.17925,6,8,1,02,020,4721 AIRCRAFT DR,ANCHORAGE,AK,99502-1080,99502,1,1,1,1,0,0,0, 
8400200105,HST,920089647, ,A54,826823437,712110,CLAUSEN MEMORIAL MUSEUM,CLAUSEN MEMORIAL MUSEUM, , ,PO BOX 708,PETERSBURG,AK,99833-0708,99833,203 FRAM ST,PETERSBURG,AK,99833-0708,99833,9077723598,HTTP://WWW.CLAUSENMUSEUM.NET,CLAUSEN MEMORIAL MUSEUM,201406,3,86045,86045,PO BOX 708,PETERSBURG,AK,99833-0708,198407, , , , ,-132.96963,56.80634,6,8,4,02, ,203 FRAM ST,PETERSBURG,AK,99833-0708,99833,1,1,0,1,0,0,0, 
8400200117,BOT,920115504, ,C41,839669541,712130,ALASKA BOTANICAL GARDEN,ALASKA BOTANICAL GARDEN INC, , ,4601 CAMPBELL AIRSTRIP RD,ANCHORAGE,AK,99507-1381,99507, , , , , ,9077703692,HTTP://ALASKABG.ORG/,ALASKA BOTANICAL GARDEN INC,201312,6,1379576,1323742,4601 CAMPBELL AIRSTRIP R,ANCHORAGE,AK,99507-1381,198607, , , , ,-149.76708,61.1689,6,8,4,02,020,4601 CAMPBELL AIRSTRIP R,ANCHORAGE,AK,99507-1381,99507,1,0,1,1,0,0,0, 
8400200124,ART,920128343, ,A40, ,712110,INTERNATIONAL GALLERY OF CONTEMPORARY ARTS,INTERNATIONAL GALLERY OF CONTEMPORARY ARTS INC, , ,PO BOX 100239,ANCHORAGE,AK,99510-0239,99510,427 D ST,ANCHORAGE,AK,99510-0239,99510,9072791116, ,INTERNATIONAL GALLERY OF CONTEMPORARY ARTS INC,201312,3,48842,39227,427 D ST,ANCHORAGE,AK,99501-2325,201410, , , , ,-149.88931,61.21824,6,8,1,02,020,427 D ST,ANCHORAGE,AK,99510-0239,99510,1,0,1,0,0,0,0, 
8400200128,HST,920134317, ,A54,182781419,712110,SHELDON MUSEUM AND CULTURAL CENTER,SHELDON MUSEUM AND CULTURAL CENTER INC, , ,PO BOX 269,HAINES,AK,99827-0269,99827,11 MAIN STREET,HAINES,AK,99827-0269,99827,9077662366,HTTP://WWW.SHELDONMUSEUM.ORG,SHELDON MUSEUM AND CULTURAL CENTER INC,201406,4,323889,323889,PO BOX 269,HAINES,AK,99827-0269,199504, , , , ,-135.47365,59.24675,6,8,4,02, ,11 MAIN STREET,HAINES,AK,99827-0269,99827,1,1,1,1,0,0,0, 
8400200130,HST,920139287, ,A54,050077408,712110,FAIRBANKS COMMUNITY MUSEUM,THE FAIRBANKS COMMUNITY MUSEUM, , ,410 CUSHMAN STREET,FAIRBANKS,AK,99701-4632,99701, , , , , ,9074573669,HTTP://FAIRBANKSHISTORYMUSEUM.COM/,THE FAIRBANKS COMMUNITY MUSEUM,201409,0,0,0,PO BOX 74389,FAIRBANKS,AK,99707-4389,199801, , , , ,-147.72457,64.84231,6,8,1,02,090,PO BOX 74389,FAIRBANKS,AK,99707-4389,99707,1,0,0,1,0,0,0, 
8400200137,ART,920156423, ,A51, ,710000,ANCHORAGE CLAY ARTS GUILD,ANCHORAGE CLAY ARTS GUILD, , ,PO BOX 241151,ANCHORAGE,AK,99524-1151,99524, , , , , , , ,ANCHORAGE CLAY ARTS GUILD,201412,0,0,0,NA,ANCHORAGE,AK,99524-0000,199705, , , , ,-149.89178,61.18495,6,8,1,02, ,NA,ANCHORAGE,AK,99524-0000,99524,1,0,0,0,0,0,0, 
8400200138,HST,920159463, ,A54,134736854,712110,VALDEZ MUSEUM AND HISTORICAL ARCHIVE ASSOCIATION,VALDEZ MUSEUM AND HISTORICAL ARCHIVE ASSOCIATION INCORPORAT, ,VALDEZ MUSEUM AND HISTORICAL ARCHIVE ASSOCIATION INCORPORATE,PO BOX 8,VALDEZ,AK,99686-0008,99686,217 EGAN DR,VALDEZ,AK,99686-0008,99686,9078352764,HTTP://WWW.VALDEZMUSEUM.ORG/,VALDEZ MUSEUM AND HISTORICAL ARCHIVE ASSOCIATION INCORPORAT,201312,5,678148,645570,PO BOX 8,VALDEZ,AK,99686-0008,199612, , , , ,-146.21652,61.10482,6,8,4,02, ,217 EGAN DR,VALDEZ,AK,99686-0008,99686,1,1,1,0,0,0,0, 
8400200144,ART,920165430, ,A50,094636367,712110,KODIAK MARITIME MUSEUM AND ART CENTER,KODIAK MARITIME MUSEUM AND ART CENTER,KODIAK MARITIME MUSEUM, ,PO BOX 1876,KODIAK,AK,99615-1876,99615,500 DOG BAY DRIVE,KODIAK,AK,99615-1876,99615,9074860384,HTTP://WWW.KODIAKMARITIMEMUSEUM.ORG,KODIAK MARITIME MUSEUM AND ART CENTER,201312,3,85602,85352,PO BOX 1876,KODIAK,AK,99615-1876,200212, , , , ,-152.40165,57.79263,6,8,3,02, ,500 DOG BAY DRIVE,KODIAK,AK,99615-1876,99615,1,1,0,0,0,0,0, 
8400200153,SCI,921761906, ,A57, ,712110,ALASKA CHALLENGER CENTER FOR SPACE SCIENCE TECHNOLOGY,ALASKA CHALLENGER CENTER FOR SPACE SCIENCE TECHNOLOGY INCOR, ,ALASKA CHALLENGER CENTER FOR SPACE SCIENCE TECHNOLOGY INCORP,9711 KENAI SPUR HWY,KENAI,AK,99611-7804,99611, , , , , ,9072832000,HTTP://WWW.AKCHALLENGER.ORG,ALASKA CHALLENGER CENTER FOR SPACE SCIENCE TECHNOLOGY INCOR,201312,5,740030,729080,9711 KENAI SPUR HWY,KENAI,AK,99611-7804,199711, , , , ,-151.21598,60.56149,6,8,3,02,122,9711 KENAI SPUR HWY,KENAI,AK,99611-7804,99611,1,0,0,0,0,0,0, 
